member_id,snapshot_date,snapshot_date_raw,report_month,tier,monthly_contribution_kes,days_since_last_contribution,withdrawal_surge_index,payroll_confirmation_lag_days,savings_balance_kes,loan_outstanding_kes,par30_breach_flag,last_actioned_date,regulatory_liquid_ratio_pct,loan_to_deposit_ratio_pct
STM00415,2024-02-01,2024-02-01,2024-02-01,Basic,2049.54,15.0,0.86,1,76624.57,103453.75,0,2023-11-14,18.67,67.4
STM00415,2024-03-01,2024-03-01,2024-03-01,Basic,1815.16,19.0,1.29,8,77876.16,54131.32,0,2023-12-10,21.25,60.29
STM00415,2024-04-01,2024-04-01,2024-04-01,Basic,1897.69,,0.42,0,79618.67,54860.06,0,,19.05,78.99
STM00415,2024-05-01,2024-05-01,2024-05-01,Basic,1880.04,,1.51,9,80787.96,70272.27,0,2024-03-25,12.42,71.09
STM00415,2024-06-01,2024-06-01,2024-06-01,Basic,1893.63,7.0,1.74,1,82071.32,89477.16,0,2024-04-18,16.46,86.69
STM00415,2024-07-01,01/07/2024,2024-07-01,Basic,2114.32,12.0,0.63,1,82945.78,97718.79,0,,10.31,78.54
STM00415,2024-08-01,2024-08-01,2024-08-01,Basic,2076.11,5.0,0.72,5,84414.3,56871.91,0,,18.93,85.5
STM00415,2024-09-01,2024-09-01,2024-09-01,Basic,2208.76,6.0,0.78,3,85751.88,131590.98,0,,11.63,77.74
STM00415,2024-10-01,2024-10-01,2024-10-01,Basic,1775.42,18.0,0.95,1,86974.53,110734.6,0,2024-09-11,16.83,84.2
STM00415,2024-11-01,2024-11-01,2024-11-01,Basic,1793.02,6.0,1.77,0,88427.4,52269.35,0,,8.98,72.86
STM00415,2024-12-01,2024-12-01,2024-12-01,Basic,2061.49,10.0,1.42,1,90374.59,133042.64,0,2024-09-07,9.31,84.36
STM00416,2023-01-01,01/01/2023,2023-01-01,Basic,1942.84,2.0,1.67,5,30984.84,25697.02,0,2022-12-22,20.01,56.15
STM00416,2023-02-01,2023-02-01,2023-02-01,Basic,1627.82,,0.87,0,31950.31,53331.98,0,2022-12-19,11.06,56.11
STM00416,2023-03-01,2023-03-01,2023-03-01,Basic,2025.23,16.0,0.55,1,33620.5,29172.93,0,,14.88,77.09
STM00416,2023-04-01,2023-04-01,2023-04-01,Basic,1775.48,9.0,1.27,0,34937.43,29088.44,0,,11.04,77.67
STM00416,2023-05-01,2023-05-01,2023-05-01,Basic,1668.23,9.0,1.68,8,35783.34,34834.42,0,2023-02-03,20.72,84.62
STM00416,2023-06-01,2023-06-01,2023-06-01,Basic,1714.47,17.0,1.74,0,36759.07,42135.96,0,2023-03-10,14.17,68.41
STM00416,2023-07-01,01/07/2023,2023-07-01,Basic,1945.18,24.0,1.08,2,38522.21,22335.19,0,,20.55,85.42
STM00416,2023-08-01,2023-08-01,2023-08-01,Basic,1869.46,22.0,0.79,9,39635.47,39954.1,0,2023-07-31,21.7,71.86
STM00416,2023-09-01,2023-09-01,2023-09-01,Basic,1995.16,4.0,1.49,3,41003.12,23913.16,0,2023-08-01,21.27,60.01
STM00416,2023-10-01,2023-10-01,2023-10-01,Basic,2050.76,6.0,0.9,2,42779.91,67101.45,0,2023-07-06,19.03,87.11
STM00416,2023-11-01,2023-11-01,2023-11-01,Basic,2142.98,8.0,0.44,0,43744.87,44662.9,0,,9.47,85.52
STM00416,2023-12-01,2023-12-01,2023-12-01,Basic,1679.01,7.0,0.56,5,44702.09,26365.52,0,,11.72,80.42
STM00416,2024-01-01,01/01/2024,2024-01-01,Basic,1659.46,11.0,0.52,0,46232.73,68390.9,0,2023-12-23,21.88,66.95
STM00416,2024-02-01,2024-02-01,2024-02-01,Basic,1625.44,8.0,1.45,3,47854.76,61292.08,0,,14.8,63.07
STM00416,2024-03-01,2024-03-01,2024-03-01,Basic,1959.06,6.0,0.93,4,48990.28,36249.22,0,2023-12-07,18.9,75.91
STM00416,2024-04-01,2024-04-01,2024-04-01,Basic,2002.31,2.0,0.88,7,49944.55,53856.7,0,,12.34,71.91
STM00416,2024-05-01,2024-05-01,2024-05-01,Basic,2071.64,17.0,1.65,9,51489.94,49547.02,0,,18.26,78.65
STM00416,2024-06-01,2024-06-01,2024-06-01,Basic,2146.03,24.0,1.7,6,53240.98,57537.5,0,2024-04-26,9.14,58.97
STM00416,2024-07-01,01/07/2024,2024-07-01,Basic,1694.14,17.0,1.25,4,54813.16,33470.79,0,,12.6,76.32
STM00416,2024-08-01,2024-08-01,2024-08-01,Basic,1797.62,17.0,1.09,2,56562.87,23815.01,0,,9.23,63.79
STM00416,2024-09-01,2024-09-01,2024-09-01,Basic,1663.14,7.0,1.1,2,58101.84,54159.66,0,,8.75,85.79
STM00416,2024-10-01,2024-10-01,2024-10-01,Basic,1883.1,25.0,1.54,8,59784.09,40193.08,0,2024-09-16,21.64,81.43
STM00416,2024-11-01,2024-11-01,2024-11-01,Basic,1893.27,27.0,0.78,7,61398.0,44798.71,0,,16.66,80.96
STM00416,2024-12-01,2024-12-01,2024-12-01,Basic,2032.24,13.0,0.66,9,62436.2,55538.4,0,,9.49,78.54
STM00417,2023-01-01,01/01/2023,2023-01-01,Basic,1295.48,2.0,0.45,0,46965.81,85110.87,0,2022-12-27,18.17,57.15
STM00417,2023-02-01,2023-02-01,2023-02-01,Basic,1206.0,19.0,1.48,1,47497.2,62394.7,0,2022-11-10,21.66,73.05
STM00417,2023-03-01,2023-03-01,2023-03-01,Basic,1443.49,20.0,0.98,4,48611.01,37872.92,0,,14.42,79.65
STM00417,2023-04-01,2023-04-01,2023-04-01,Basic,1465.42,25.0,1.63,6,50004.81,41437.54,0,2023-01-15,13.55,68.9
STM00417,2023-05-01,2023-05-01,2023-05-01,Basic,1427.69,,1.33,6,51054.41,104201.58,0,,17.34,83.42
STM00417,2023-06-01,2023-06-01,2023-06-01,Basic,1261.71,3.0,1.14,2,52082.99,46466.29,0,,9.34,61.12
STM00417,2023-07-01,01/07/2023,2023-07-01,Basic,1221.69,11.0,0.78,7,52927.91,69979.42,0,,13.56,72.5
STM00417,2023-08-01,2023-08-01,2023-08-01,Basic,1318.69,3.0,1.15,7,54007.7,96733.55,0,,9.37,72.87
STM00417,2023-09-01,2023-09-01,2023-09-01,Basic,1456.64,20.0,1.16,5,54681.76,105260.87,0,,19.79,82.03
STM00417,2023-10-01,2023-10-01,2023-10-01,Basic,1202.22,5.0,0.71,1,55636.11,93455.73,0,2023-08-07,14.19,86.87
STM00417,2023-11-01,2023-11-01,2023-11-01,Basic,1162.82,16.0,0.68,0,56184.17,73033.2,0,,21.79,58.29
STM00417,2023-12-01,2023-12-01,2023-12-01,Basic,1344.82,3.0,1.6,7,57479.76,42563.53,0,2023-10-04,19.09,75.57
STM00417,2024-01-01,01/01/2024,2024-01-01,Basic,1298.07,15.0,0.43,5,58392.63,85551.23,0,2023-11-06,10.69,63.41
STM00417,2024-02-01,2024-02-01,2024-02-01,Basic,1226.87,4.0,0.85,7,59396.0,50417.8,0,,20.66,81.83
STM00417,2024-03-01,2024-03-01,2024-03-01,Basic,1289.1,9.0,0.88,9,59918.8,106046.84,0,2024-01-07,20.58,83.73
STM00417,2024-04-01,2024-04-01,2024-04-01,Basic,1348.58,15.0,1.51,6,60711.28,62263.11,0,,17.1,80.31
STM00417,2024-05-01,2024-05-01,2024-05-01,Basic,1419.65,11.0,1.69,2,61882.53,35458.57,0,2024-03-20,12.18,65.11
STM00417,2024-06-01,2024-06-01,2024-06-01,Basic,1236.32,,1.05,5,63100.06,96800.45,0,,17.31,60.96
STM00417,2024-07-01,01/07/2024,2024-07-01,Basic,1293.0,25.0,0.69,4,64349.33,104952.17,0,,19.6,68.48
STM00417,2024-08-01,2024-08-01,2024-08-01,Basic,1461.74,12.0,1.45,9,65723.45,52691.11,0,2024-05-12,9.92,75.71
STM00417,2024-09-01,2024-09-01,2024-09-01,Basic,1155.12,10.0,1.41,7,66779.36,53330.1,0,2024-07-10,10.38,82.07
STM00417,2024-10-01,2024-10-01,2024-10-01,Basic,1227.61,8.0,0.51,0,67707.29,84455.42,0,,15.75,78.55
STM00417,2024-11-01,2024-11-01,2024-11-01,Basic,1231.77,6.0,1.74,7,68288.86,56073.05,0,2024-08-28,15.81,82.58
STM00417,2024-12-01,2024-12-01,2024-12-01,Basic,1316.32,14.0,0.58,2,69205.83,85954.35,0,,20.45,62.68
STM00418,2023-01-01,01/01/2023,2023-01-01,Basic,1794.04,14.0,1.66,6,39960.36,89564.29,0,,21.53,86.9
STM00418,2023-02-01,2023-02-01,2023-02-01,Basic,1731.83,2.0,1.57,9,40732.88,90531.57,0,,21.73,83.26
STM00418,2023-03-01,2023-03-01,2023-03-01,Basic,1887.93,,0.46,8,41730.86,42718.11,0,2022-12-04,12.27,68.84
STM00418,2023-04-01,2023-04-01,2023-04-01,Basic,2003.87,14.0,0.93,2,42702.07,33657.64,0,2023-03-11,21.96,79.24
STM00418,2023-05-01,2023-05-01,2023-05-01,Basic,1851.05,6.0,0.79,5,44547.59,73989.54,0,2023-02-04,15.85,70.72
STM00418,2023-06-01,2023-06-01,2023-06-01,Basic,1864.9,27.0,0.66,2,45862.72,48350.72,0,2023-03-13,16.28,55.43
STM00418,2023-07-01,01/07/2023,2023-07-01,Basic,1975.06,1.0,1.09,9,47780.61,49288.15,0,,8.86,83.15
STM00418,2023-08-01,2023-08-01,2023-08-01,Basic,1708.33,27.0,1.68,2,48725.73,58053.68,0,,11.13,83.27
STM00418,2023-09-01,2023-09-01,2023-09-01,Basic,2271.3,5.0,1.66,8,49805.01,60830.44,0,2023-08-27,9.47,81.95
STM00418,2023-10-01,2023-10-01,2023-10-01,Basic,2291.52,16.0,0.79,4,50968.65,58139.26,0,,20.66,80.33
STM00418,2023-11-01,2023-11-01,2023-11-01,Basic,2258.05,19.0,0.45,1,53163.97,34198.6,0,,11.86,81.6
STM00418,2023-12-01,2023-12-01,2023-12-01,Basic,2250.65,22.0,1.49,9,54720.36,64017.79,0,,9.7,77.22
STM00418,2024-01-01,01/01/2024,2024-01-01,Basic,1747.75,16.0,1.45,5,55859.77,55812.13,0,,12.5,77.98
STM00418,2024-02-01,2024-02-01,2024-02-01,Basic,1807.28,,1.21,9,57478.53,41372.43,0,2023-11-05,14.58,62.71
STM00418,2024-03-01,2024-03-01,2024-03-01,Basic,2056.29,27.0,1.59,9,59497.0,68342.57,0,,12.29,81.47
STM00418,2024-04-01,2024-04-01,2024-04-01,Basic,2021.63,14.0,1.14,1,60977.77,57948.07,0,2024-03-12,10.46,86.52
STM00418,2024-05-01,2024-05-01,2024-05-01,Basic,1926.29,,0.92,8,62354.49,78932.62,0,2024-04-30,14.04,77.44
STM00418,2024-06-01,2024-06-01,2024-06-01,Basic,1804.77,17.0,1.3,4,63450.8,57327.76,0,,17.59,58.04
STM00418,2024-07-01,01/07/2024,2024-07-01,Basic,2168.76,17.0,1.65,3,64609.64,72850.82,0,,13.43,82.97
STM00418,2024-08-01,2024-08-01,2024-08-01,Basic,2035.75,12.0,0.79,5,66411.23,83617.64,0,,13.33,64.66
STM00418,2024-09-01,2024-09-01,2024-09-01,Basic,1824.08,13.0,0.4,5,67546.63,35744.36,0,2024-08-29,8.71,84.74
STM00418,2024-10-01,2024-10-01,2024-10-01,Basic,2126.19,21.0,1.64,6,69437.0,80028.05,0,,11.66,61.9
STM00418,2024-11-01,2024-11-01,2024-11-01,Basic,2272.62,8.0,1.71,2,70366.1,79319.05,0,,9.84,74.66
STM00418,2024-12-01,2024-12-01,2024-12-01,Basic,2189.53,20.0,1.79,0,72435.62,84175.07,0,,11.67,85.57
STM00419,2023-01-01,01/01/2023,2023-01-01,Basic,524.52,25.0,1.79,5,31058.62,66255.56,0,,17.29,69.88
STM00419,2023-02-01,2023-02-01,2023-02-01,Basic,631.87,3.0,0.66,5,31621.76,27834.93,0,2022-12-18,14.09,81.89
STM00419,2023-03-01,2023-03-01,2023-03-01,Basic,651.81,24.0,1.78,8,31992.55,69904.77,0,,16.69,84.21
STM00419,2023-04-01,2023-04-01,2023-04-01,Basic,655.7,1.0,0.52,5,32589.98,64713.16,0,,9.41,83.87
STM00419,2023-05-01,2023-05-01,2023-05-01,Basic,556.55,17.0,1.55,2,32970.98,72774.81,0,,21.7,78.73
STM00419,2023-06-01,2023-06-01,2023-06-01,Basic,638.17,14.0,1.71,6,33550.92,49228.36,0,,12.0,74.28
STM00419,2023-07-01,01/07/2023,2023-07-01,Basic,550.26,19.0,1.5,7,33981.52,64204.26,0,,8.66,74.83
STM00419,2023-08-01,2023-08-01,2023-08-01,Basic,615.76,10.0,1.03,7,,34016.66,0,,20.63,61.7
STM00419,2023-09-01,2023-09-01,2023-09-01,Basic,687.32,1.0,1.79,5,35061.15,27666.57,0,,15.55,60.97
STM00419,2023-10-01,2023-10-01,2023-10-01,Basic,561.06,4.0,1.16,1,35555.54,36519.2,0,,20.79,63.95
STM00419,2023-11-01,2023-11-01,2023-11-01,Basic,617.66,11.0,1.32,2,35832.69,68106.85,0,,16.36,86.15
STM00419,2023-12-01,2023-12-01,2023-12-01,Basic,619.26,23.0,1.29,2,36293.24,70231.62,0,,9.73,69.04
STM00419,2024-01-01,01/01/2024,2024-01-01,Basic,684.21,25.0,1.49,7,36737.06,35027.25,0,2023-12-27,15.38,74.53
STM00419,2024-02-01,2024-02-01,2024-02-01,Basic,639.55,1.0,0.9,4,37338.18,47582.48,0,,21.36,77.17
STM00419,2024-03-01,2024-03-01,2024-03-01,Basic,587.65,26.0,1.46,7,37868.78,57787.13,0,,17.6,66.58
STM00419,2024-04-01,2024-04-01,2024-04-01,Basic,626.42,12.0,1.6,7,38381.48,66933.78,0,,11.81,87.47
STM00419,2024-05-01,2024-05-01,2024-05-01,Basic,609.04,,1.51,1,38746.48,47309.68,0,,12.34,64.88
STM00419,2024-06-01,2024-06-01,2024-06-01,Basic,675.15,24.0,1.3,2,39164.28,50422.39,0,,14.6,82.41
STM00419,2024-07-01,01/07/2024,2024-07-01,Basic,649.38,,1.04,3,39747.42,43707.64,0,2024-06-29,18.45,72.38
STM00419,2024-08-01,2024-08-01,2024-08-01,Basic,583.87,14.0,1.63,0,40324.84,34448.26,0,,21.29,80.59
STM00419,2024-09-01,2024-09-01,2024-09-01,Basic,618.51,4.0,0.58,5,40795.83,64860.73,0,2024-07-31,21.55,82.9
STM00419,2024-10-01,2024-10-01,2024-10-01,Basic,658.52,24.0,0.91,0,41101.47,48680.14,0,2024-09-11,19.8,82.88
STM00419,2024-11-01,2024-11-01,2024-11-01,Basic,574.64,16.0,1.29,6,41566.5,39745.23,0,,19.08,74.04
STM00419,2024-12-01,2024-12-01,2024-12-01,Basic,595.53,19.0,0.82,7,41882.88,48087.96,0,2024-09-14,18.97,79.26
STM00420,2023-01-01,01/01/2023,2023-01-01,Basic,1609.81,14.0,1.77,38,46678.25,70722.52,0,,12.94,78.85
STM00420,2023-02-01,2023-02-01,2023-02-01,Basic,1414.75,,1.59,26,47948.12,69605.27,0,,18.8,79.95
STM00420,2023-03-01,2023-03-01,2023-03-01,Basic,1724.45,25.0,1.75,22,,88923.16,0,,19.21,68.43
STM00420,2023-04-01,2023-04-01,2023-04-01,Basic,1452.85,4.0,1.05,22,50473.49,70857.1,0,2023-01-19,21.63,56.16
STM00420,2023-05-01,2023-05-01,2023-05-01,Basic,1589.21,7.0,0.92,40,51117.06,43417.9,0,2023-03-07,15.95,76.47
STM00420,2023-06-01,2023-06-01,2023-06-01,Basic,1430.04,18.0,1.04,35,52147.05,34042.71,0,2023-05-22,16.36,75.32
STM00420,2023-07-01,01/07/2023,2023-07-01,Basic,1345.82,18.0,1.75,26,53428.91,90878.21,0,,17.52,86.77
STM00420,2023-08-01,2023-08-01,2023-08-01,Basic,1651.35,3.0,1.14,22,55034.19,43238.26,0,,15.39,59.7
STM00420,2023-09-01,2023-09-01,2023-09-01,Basic,1502.68,2.0,0.98,19,55993.94,61277.78,0,2023-06-19,15.44,83.78
STM00420,2023-10-01,2023-10-01,2023-10-01,Basic,1509.52,22.0,1.5,31,57232.74,57627.4,0,2023-07-10,15.72,62.27
STM00420,2023-11-01,2023-11-01,2023-11-01,Basic,1632.67,22.0,0.84,24,57964.53,77596.59,0,,12.47,75.87
STM00420,2023-12-01,2023-12-01,2023-12-01,Basic,1305.02,10.0,1.01,37,58774.0,79524.53,0,,9.4,73.74
STM00420,2024-01-01,01/01/2024,2024-01-01,Basic,1506.96,12.0,1.38,23,59798.94,68637.71,0,2023-10-14,8.62,87.28
STM00420,2024-02-01,2024-02-01,2024-02-01,Basic,1304.61,24.0,1.12,19,60585.52,63474.18,0,,19.4,85.16
STM00420,2024-03-01,2024-03-01,2024-03-01,Basic,4.79,,1.03,42,60589.48,61807.69,0,2024-02-06,10.17,77.49
STM00420,2024-04-01,2024-04-01,2024-04-01,Basic,154.56,103.0,0.9,21,60712.02,73695.03,0,,12.84,77.75
STM00420,2024-05-01,2024-05-01,2024-05-01,Basic,161.75,89.0,0.74,32,60819.64,102790.46,0,,17.55,62.53
STM00420,2024-06-01,2024-06-01,2024-06-01,Basic,428.49,115.0,1.3,16,61093.05,100044.89,1,,16.47,62.24
STM00420,2024-07-01,01/07/2024,2024-07-01,Basic,231.97,,1.76,22,61198.83,39162.72,1,,21.66,87.54
STM00420,2024-08-01,2024-08-01,2024-08-01,Basic,164.26,110.0,1.15,35,,36911.94,1,2024-07-31,20.06,69.52
STM00420,2024-09-01,2024-09-01,2024-09-01,Basic,405.98,114.0,1.18,19,61546.97,97242.48,1,,21.29,72.14
STM00420,2024-10-01,2024-10-01,2024-10-01,Basic,67.94,103.0,1.71,33,61595.86,54425.64,1,,9.94,71.47
STM00420,2024-11-01,2024-11-01,2024-11-01,Basic,87.64,62.0,1.32,15,61662.69,63899.8,1,2024-10-24,11.91,74.79
STM00420,2024-12-01,2024-12-01,2024-12-01,Basic,239.23,84.0,1.76,34,61844.09,40443.64,1,,15.95,79.36
STM00421,2023-01-01,01/01/2023,2023-01-01,Basic,1595.02,11.0,0.71,3,42632.75,84387.43,0,2022-11-21,21.88,63.66
STM00421,2023-02-01,2023-02-01,2023-02-01,Basic,1630.38,24.0,0.58,8,44186.04,53524.51,0,2022-12-01,13.73,79.62
STM00421,2023-03-01,2023-03-01,2023-03-01,Basic,1451.09,2.0,0.99,9,44838.4,31840.2,0,,12.44,82.8
STM00421,2023-04-01,2023-04-01,2023-04-01,Basic,1480.59,16.0,1.77,4,45982.03,93962.97,0,,11.33,58.88
STM00421,2023-05-01,2023-05-01,2023-05-01,Basic,1390.05,5.0,0.71,0,46820.64,51473.91,0,,10.77,73.7
STM00421,2023-06-01,2023-06-01,2023-06-01,Basic,1695.77,4.0,1.59,5,47736.57,70578.33,0,2023-05-24,20.7,65.29
STM00421,2023-07-01,01/07/2023,2023-07-01,Basic,1452.05,8.0,1.76,1,48959.92,71469.97,0,2023-05-29,14.06,86.99
STM00421,2023-08-01,2023-08-01,2023-08-01,Basic,1712.19,10.0,1.74,6,49810.99,85423.71,0,,11.96,61.0
STM00421,2023-09-01,2023-09-01,2023-09-01,Basic,1452.35,4.0,1.78,7,50641.95,83758.34,0,,18.19,77.36
STM00421,2023-10-01,2023-10-01,2023-10-01,Basic,1526.32,5.0,0.43,0,,94103.03,0,2023-08-23,10.16,60.4
STM00421,2023-11-01,2023-11-01,2023-11-01,Basic,1503.1,,1.14,0,,67449.39,0,2023-08-15,16.89,72.03
STM00421,2023-12-01,2023-12-01,2023-12-01,Basic,1421.16,9.0,1.2,0,53422.74,81646.62,0,,14.15,63.81
STM00421,2024-01-01,01/01/2024,2024-01-01,Basic,1769.31,25.0,1.01,1,55015.53,75568.9,0,,19.6,71.64
STM00421,2024-02-01,2024-02-01,2024-02-01,Basic,1439.02,10.0,0.43,4,55841.11,49494.47,0,2023-12-21,13.68,81.47
STM00421,2024-03-01,2024-03-01,2024-03-01,Basic,1726.75,17.0,0.7,4,56781.81,47912.68,0,,14.51,79.95
STM00421,2024-04-01,2024-04-01,2024-04-01,Basic,1498.04,27.0,0.62,4,58057.84,72777.72,0,,12.07,63.48
STM00421,2024-05-01,2024-05-01,2024-05-01,Basic,1742.72,11.0,1.32,0,59296.94,76641.01,0,,18.66,86.1
STM00421,2024-06-01,2024-06-01,2024-06-01,Basic,1634.6,27.0,1.29,5,60379.56,40552.08,0,,11.53,81.26
STM00421,2024-07-01,01/07/2024,2024-07-01,Basic,1571.76,18.0,1.04,9,61354.33,62268.22,0,,14.31,60.56
STM00421,2024-08-01,2024-08-01,2024-08-01,Basic,1717.86,10.0,1.11,6,62641.95,74534.77,0,,9.27,66.52
STM00421,2024-09-01,2024-09-01,2024-09-01,Basic,1479.47,23.0,1.7,9,64083.77,39052.4,0,2024-07-15,20.58,75.4
STM00421,2024-10-01,2024-10-01,2024-10-01,Basic,1639.42,,0.52,9,64856.83,64638.39,0,,21.54,68.98
STM00421,2024-11-01,2024-11-01,2024-11-01,Basic,1661.02,20.0,1.76,9,66037.96,37000.52,0,2024-08-27,15.74,56.41
STM00421,2024-12-01,2024-12-01,2024-12-01,Basic,1473.4,3.0,0.71,0,67489.91,80341.35,0,,13.91,70.73
STM00422,2023-01-01,01/01/2023,2023-01-01,Basic,2103.18,20.0,0.8,8,19040.58,40827.24,0,2022-10-15,16.23,65.62
STM00422,2023-02-01,2023-02-01,2023-02-01,Basic,1860.07,4.0,0.68,3,20886.81,22448.53,0,,19.2,63.88
STM00422,2023-03-01,2023-03-01,2023-03-01,Basic,1891.29,1.0,0.78,6,22104.1,24278.4,0,,20.0,78.47
STM00422,2023-04-01,2023-04-01,2023-04-01,Basic,1674.3,16.0,1.74,2,22810.05,14643.26,0,,18.24,83.36
STM00422,2023-05-01,2023-05-01,2023-05-01,Basic,1669.24,10.0,1.21,3,24147.92,29706.45,0,,21.36,63.91
STM00422,2023-06-01,2023-06-01,2023-06-01,Basic,2149.21,,0.95,5,25040.31,26489.68,0,2023-03-14,12.92,66.52
STM00422,2023-07-01,01/07/2023,2023-07-01,Basic,1994.96,18.0,1.25,3,26926.08,42734.7,0,2023-05-10,14.36,69.39
STM00422,2023-08-01,2023-08-01,2023-08-01,Basic,1657.49,6.0,1.74,0,28183.66,42543.76,0,,21.69,63.01
STM00422,2023-09-01,2023-09-01,2023-09-01,Basic,1825.5,3.0,1.52,2,29838.52,34367.83,0,,21.74,81.06
STM00422,2023-10-01,2023-10-01,2023-10-01,Basic,1948.41,13.0,1.63,0,,38804.39,0,,19.09,58.49
STM00422,2023-11-01,2023-11-01,2023-11-01,Basic,1955.39,20.0,0.78,7,31762.95,16789.26,0,2023-10-31,18.74,64.68
STM00422,2023-12-01,2023-12-01,2023-12-01,Basic,1769.92,19.0,0.78,8,32776.29,25706.55,0,,18.83,60.33
STM00422,2024-01-01,01/01/2024,2024-01-01,Basic,1964.58,14.0,0.91,7,34295.69,31265.85,0,2023-10-06,8.88,79.16
STM00422,2024-02-01,2024-02-01,2024-02-01,Basic,1872.59,21.0,1.1,6,35377.8,33798.63,0,,10.25,64.4
STM00422,2024-03-01,2024-03-01,2024-03-01,Basic,1882.73,17.0,1.78,8,36976.29,24143.48,0,2024-02-24,11.45,75.95
STM00422,2024-04-01,2024-04-01,2024-04-01,Basic,1887.98,14.0,0.45,3,38520.67,41142.13,0,2024-03-21,10.54,85.36
STM00422,2024-05-01,2024-05-01,2024-05-01,Basic,1862.02,1.0,1.44,6,40055.5,20205.9,0,,20.06,58.89
STM00422,2024-06-01,2024-06-01,2024-06-01,Basic,1620.44,25.0,0.91,1,41140.56,35524.14,0,2024-05-30,13.68,75.34
STM00422,2024-07-01,01/07/2024,2024-07-01,Basic,2071.19,26.0,1.64,9,43114.63,33708.45,0,,21.21,85.99
STM00422,2024-08-01,2024-08-01,2024-08-01,Basic,1899.8,10.0,1.75,8,44239.68,21889.76,0,,18.28,55.75
STM00422,2024-09-01,2024-09-01,2024-09-01,Basic,2160.34,14.0,1.11,0,45348.26,19451.14,0,2024-07-30,17.03,70.14
STM00422,2024-10-01,2024-10-01,2024-10-01,Basic,1778.83,20.0,0.58,3,46607.26,34693.1,0,2024-09-26,13.95,64.5
STM00422,2024-11-01,2024-11-01,2024-11-01,Basic,1954.64,22.0,1.44,1,48179.98,40335.35,0,,13.62,61.0
STM00422,2024-12-01,2024-12-01,2024-12-01,Basic,1713.26,23.0,0.97,6,48983.15,36785.69,0,,13.53,77.03
STM00423,2023-01-01,01/01/2023,2023-01-01,Basic,689.11,27.0,1.0,2,43369.98,87900.72,0,,10.39,70.38
STM00423,2023-02-01,2023-02-01,2023-02-01,Basic,604.55,25.0,1.52,6,43699.45,74085.6,0,,11.21,78.9
STM00423,2023-03-01,2023-03-01,2023-03-01,Basic,682.79,17.0,0.92,1,44314.24,73933.58,0,2023-01-17,21.58,65.84
STM00423,2023-04-01,2023-04-01,2023-04-01,Basic,596.21,21.0,1.51,1,44614.36,51242.06,0,,20.1,76.03
STM00423,2023-05-01,2023-05-01,2023-05-01,Basic,605.15,2.0,1.16,5,44916.39,65587.43,0,2023-04-15,19.88,58.54
STM00423,2023-06-01,2023-06-01,2023-06-01,Basic,514.32,5.0,0.93,4,45391.24,48395.38,0,,18.54,58.81
STM00423,2023-07-01,01/07/2023,2023-07-01,Basic,588.28,14.0,1.13,6,45771.65,67297.81,0,,12.42,83.74
STM00423,2023-08-01,2023-08-01,2023-08-01,Basic,661.39,,1.65,5,46342.59,73128.4,0,2023-07-19,13.1,75.44
STM00423,2023-09-01,2023-09-01,2023-09-01,Basic,523.29,,1.07,4,46639.29,67237.87,0,2023-07-11,18.41,57.21
STM00423,2023-10-01,2023-10-01,2023-10-01,Basic,570.62,17.0,1.15,1,46960.32,59875.84,0,,20.29,67.92
STM00423,2023-11-01,2023-11-01,2023-11-01,Basic,628.51,17.0,3.16,1,47447.16,48701.28,0,,11.69,68.08
STM00423,2023-12-01,2023-12-01,2023-12-01,Basic,557.11,4.0,2.7,0,,93757.82,0,,21.43,85.77
STM00423,2024-01-01,01/01/2024,2024-01-01,Basic,595.27,3.0,4.24,2,,67607.66,0,,14.63,87.42
STM00423,2024-02-01,2024-02-01,2024-02-01,Basic,560.75,12.0,3.24,4,48842.42,64864.01,0,,10.05,74.19
STM00423,2024-03-01,2024-03-01,2024-03-01,Basic,602.69,24.0,3.32,0,49090.33,77160.01,0,,16.29,86.02
STM00423,2024-04-01,2024-04-01,2024-04-01,Basic,542.4,22.0,4.38,0,49426.6,68043.7,0,,13.37,69.78
STM00423,2024-05-01,2024-05-01,2024-05-01,Basic,597.22,23.0,4.36,2,49946.19,82746.86,0,,20.81,66.7
STM00423,2024-06-01,2024-06-01,2024-06-01,Basic,553.21,3.0,3.57,5,50450.79,58633.05,0,,16.86,67.53
STM00423,2024-07-01,01/07/2024,2024-07-01,Basic,537.46,23.0,3.71,8,50956.65,74950.03,0,,17.29,60.8
STM00423,2024-08-01,2024-08-01,2024-08-01,Basic,592.44,6.0,3.56,6,51545.52,47565.11,0,,21.16,69.81
STM00423,2024-09-01,2024-09-01,2024-09-01,Basic,576.92,12.0,3.44,4,52019.18,74671.11,0,2024-06-18,21.69,60.09
STM00423,2024-10-01,2024-10-01,2024-10-01,Basic,510.56,22.0,4.36,1,52516.7,79654.52,0,2024-09-15,18.68,58.25
STM00423,2024-11-01,2024-11-01,2024-11-01,Basic,680.17,23.0,2.81,2,53097.52,37040.75,0,2024-08-03,10.02,55.9
STM00423,2024-12-01,2024-12-01,2024-12-01,Basic,555.27,1.0,2.2,6,53619.09,81412.18,0,,17.97,75.11
STM00424,2023-01-01,01/01/2023,2023-01-01,Basic,539.15,25.0,0.46,5,63924.72,98248.32,0,2022-11-01,15.06,75.28
